@relation 'feature0811 - 158 features-weka.filters.unsupervised.attribute.Remove-R1,160-163,165-166'

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value numeric
@attribute max-hue numeric
@attribute max-hue-std numeric
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute max-salincy-x numeric
@attribute max-saliency-y numeric
@attribute saliency-mean1 numeric
@attribute saliency-mean2 numeric
@attribute saliency-std1 numeric
@attribute saliency-std2 numeric
@attribute mean-r numeric
@attribute mean-g numeric
@attribute mean-b numeric
@attribute std-r numeric
@attribute std-g numeric
@attribute std-b numeric
@attribute skew-r numeric
@attribute skew-g numeric
@attribute skew-b numeric
@attribute mean-light numeric
@attribute std-light numeric
@attribute ro3-h numeric
@attribute ro3-s numeric
@attribute ro3-v numeric
@attribute size-1 numeric
@attribute size-2 numeric
@attribute ratio numeric
@attribute greycghg-1 numeric
@attribute greycghg-2 numeric
@attribute greycghg-3 numeric
@attribute greycghg-4 numeric
@attribute greycghg-5 numeric
@attribute greycgcl-1 numeric
@attribute greycgcl-2 numeric
@attribute greycgcl-3 numeric
@attribute greycgcl-4 numeric
@attribute greycgcl-5 numeric
@attribute greycgeg-1 numeric
@attribute greycgeg-2 numeric
@attribute greycgeg-3 numeric
@attribute greycgeg-4 numeric
@attribute greycgeg-5 numeric
@attribute greycgasm-1 numeric
@attribute greycgasm-2 numeric
@attribute greycgasm-3 numeric
@attribute greycgasm-4 numeric
@attribute greycgasm-5 numeric
@attribute greycgctt-1 numeric
@attribute greycgctt-2 numeric
@attribute greycgctt-3 numeric
@attribute greycgctt-4 numeric
@attribute greycgctt-5 numeric
@attribute mean-lbp numeric
@attribute std-lbp numeric
@attribute mean-plm numeric
@attribute mean(ste[0]) numeric
@attribute std(ste[0]) numeric
@attribute mean(ste[1]) numeric
@attribute std(ste[1]) numeric
@attribute mean(hmd) numeric
@attribute std(hmd) numeric
@attribute mean(si) numeric
@attribute std(si) numeric
@attribute 'mean(cps[:,0])' numeric
@attribute 'std(cps[:,0])' numeric
@attribute 'mean(cps[:,1])' numeric
@attribute 'std(cps[:,1])' numeric
@attribute 'mean(corners[:,0])' numeric
@attribute 'std(corners[:,0])' numeric
@attribute 'mean(corners[:,1])' numeric
@attribute 'std(corners[:,1])' numeric
@attribute mean_corner numeric
@attribute class-num numeric

@data
0.16363,0.027857,0,0.002395,0.032095,0.034318,0.024555,0.024746,0.031311,0.042609,0.059635,0.075866,0.080701,0.07791,0.069786,0.055464,0.060106,0.061787,0.085824,0.068619,0.110411,0.001864,0.000001,0.00172,0.025724,0.031955,0.026691,0.024606,0.032312,0.042437,0.063203,0.078003,0.078657,0.071023,0.066245,0.054574,0.05268,0.053287,0.071194,0.056147,0.078718,0.090824,0,0.00217,0.034547,0.03236,0.025359,0.025667,0.031987,0.039764,0.059872,0.07647,0.083087,0.072032,0.071965,0.0574,0.065025,0.060979,0.085161,0.074604,0.099974,0.001577,0.000075,0.012231,0.039566,0.027323,0.023845,0.026688,0.033407,0.042127,0.06349,0.077768,0.079972,0.071154,0.070346,0.068755,0.076325,0.055167,0.09665,0.129547,0.005451,0.000112,0.969068,247,2,0.184666,18,0,0.005284,0.102297,0.438776,0.22,0.062081,0.143878,0.21528,0.351001,158.087188,153.452849,148.700093,61.025674,58.11091,56.945879,-38.043332,-41.499477,-43.557823,0.631747,0.236968,2.345916,2.345916,2.345916,800,1577,0.507292,0.249739,0.179267,0.234921,0.181854,0.249739,0,0,-0,0,0,0.029494,0.023649,0.028568,0.023708,0.029494,513.100347,329.875325,481.366587,331.534861,513.100347,8280.302463,9663.116726,8399.951109,9412.6435,8280.302463,129.236986,96.541465,0.076136,0.263432,0.565727,0.037611,0.084052,-0.000105,0.000474,0.03382,0.502288,777.832272,444.892966,399.786175,225.326863,907.600105,375.776493,415.815171,236.519935,0.00907,1
0.13422,0.041458,0.001446,0.005023,0.009783,0.012895,0.01483,0.016772,0.019511,0.023296,0.02723,0.0313,0.036437,0.043422,0.050982,0.058934,0.064481,0.099957,0.241821,0.206562,0.032529,0.00279,0.001452,0.00508,0.009713,0.011593,0.014416,0.016663,0.02005,0.022191,0.027861,0.031772,0.035433,0.037823,0.046231,0.05314,0.056238,0.058901,0.136372,0.271638,0.133182,0.01025,0.001303,0.004691,0.010001,0.012166,0.014812,0.016763,0.019584,0.021442,0.026953,0.031791,0.036983,0.040361,0.052062,0.061079,0.067931,0.095597,0.247963,0.205243,0.03054,0.002736,0.003478,0.008584,0.013883,0.01472,0.017487,0.019994,0.023517,0.02555,0.032787,0.03951,0.048529,0.055036,0.070907,0.09639,0.189719,0.226925,0.098663,0.011514,0.002177,0.00063,0.98998,247,3,0.128667,28,5.153639,0.006314,0.129866,0.17,0.34,0.059381,0.1404,0.205719,0.347436,185.620379,180.221138,162.69203,53.264691,49.957847,46.951657,-57.243914,-54.75137,-51.227606,0.729362,0.207124,1.258852,1.258852,1.258852,800,1612,0.496278,0.119753,0.099589,0.127854,0.100605,0.119753,0.000002,0,0,0.000003,0.000002,0.018941,0.017347,0.019584,0.017368,0.018941,211.596493,177.485357,226.221802,177.918998,211.596493,9556.912299,10158.26403,8989.094142,10132.548,9556.912299,127.55208,99.471697,0.083826,0.286059,0.728044,0.047184,0.12659,-0.000148,0.000924,0.028187,0.505638,794.997349,471.395719,400.280333,234.697704,927.039439,371.244106,390.929512,166.025927,0.00989,1
0.215323,0.075487,0.00148,0.032401,0.075429,0.057694,0.056017,0.064112,0.07784,0.096759,0.124905,0.174119,0.195218,0.042609,0.001398,0.00002,0,0,0,0,0,0,0.000537,0.014269,0.059068,0.047656,0.044361,0.044483,0.048194,0.050357,0.064565,0.077231,0.096442,0.118415,0.162871,0.143929,0.026105,0.00149,0.000027,0,0,0,0.002323,0.038571,0.07865,0.055956,0.060466,0.070361,0.086759,0.100599,0.141129,0.195714,0.155122,0.013707,0.000626,0.000017,0,0,0,0,0,0,0.010796,0.071888,0.107245,0.116442,0.211238,0.339221,0.137463,0.005408,0.000289,0.000007,0.000003,0,0,0,0,0,0,0,0,0,0.971061,249,2,0.184702,24,0.489898,0.029235,0.499745,0.906977,0.538462,0.047898,0.078712,0.233148,0.269409,121.100289,92.760327,57.815833,46.041376,35.372603,19.012387,-39.812778,-29.741123,-16.784028,0.47513,0.180104,1.038925,1.038925,1.038925,420,700,0.6,0.018399,0.015555,0.01831,0.015679,0.018399,0.000002,0.000002,0.000002,0.000002,0.000002,0.003624,0.003347,0.003614,0.00336,0.003624,7.744486,6.607678,7.70382,6.658117,7.744486,3008.114102,3178.168165,2978.124886,3145.079963,3008.114102,125.931803,101.248136,0.087197,0.226051,0.270522,0.061366,0.07113,-0.000124,0.000567,0.027027,0.509006,342.786345,203.075553,211.36953,120.984509,422.343756,165.897612,197.154139,114.740287,0.016969,1
0.168065,0.040182,0.000218,0.003532,0.010902,0.026295,0.053849,0.087686,0.123211,0.187501,0.237583,0.160712,0.078275,0.026797,0.003347,0.000091,0,0,0,0,0,0,0.000091,0.001503,0.005657,0.009963,0.018477,0.031305,0.046978,0.058995,0.084232,0.112013,0.144944,0.163051,0.13965,0.101079,0.060272,0.01769,0.003808,0.000292,0,0,0.000305,0.004179,0.014282,0.031947,0.070156,0.109271,0.158847,0.219535,0.221688,0.113009,0.046809,0.009123,0.000844,0.000004,0,0,0,0,0,0,0.001404,0.012289,0.061083,0.212388,0.531898,0.173582,0.007233,0.000124,0,0,0,0,0,0,0,0,0,0,0,0,0.913215,251,1,0.187932,21,1.16619,0.021702,0.57789,0.860465,0.952381,0.048546,0.101883,0.24459,0.302662,134.499551,93.107275,54.733244,34.37285,23.518577,10.520294,-28.374069,-17.746109,-9.506454,0.527461,0.134758,0.710302,0.710302,0.710302,347,700,0.495714,0.021662,0.017554,0.021467,0.017353,0.021662,0.000002,0.000002,0.000002,0.000002,0.000002,0.003148,0.002865,0.003135,0.00288,0.003148,5.843875,4.842136,5.795571,4.89286,5.843875,2646.223789,2944.907305,2661.645452,2929.851084,2646.223789,125.403944,100.367162,0.078777,0.093741,0.152086,0.022667,0.029421,-0.00004,0.000215,0.026351,0.505483,346.110021,202.268524,173.59896,100.157049,395.907186,191.906576,158.617764,92.308942,0.004125,1
0.16152,0.057532,0.000115,0.001461,0.014187,0.025722,0.03131,0.030313,0.030752,0.031148,0.03056,0.030089,0.030085,0.028173,0.027949,0.027215,0.028294,0.031638,0.043552,0.073586,0.454029,0.029823,0.000019,0.000788,0.011316,0.02003,0.02766,0.028015,0.028469,0.026989,0.029357,0.028814,0.029046,0.027296,0.028324,0.027551,0.027264,0.026674,0.033318,0.048111,0.157359,0.393601,0.000121,0.001533,0.015258,0.024951,0.032523,0.031746,0.032106,0.029936,0.031333,0.030875,0.03085,0.026753,0.028205,0.027611,0.029327,0.03076,0.045662,0.079676,0.447939,0.022834,0.000494,0.005198,0.022913,0.029238,0.033539,0.033584,0.03378,0.0303,0.032151,0.032291,0.03056,0.027283,0.02871,0.029955,0.034291,0.042658,0.075722,0.444779,0.029691,0.002864,0.978982,243,2,0.149994,18,0.8,0.014391,0.118636,0.583333,0.62,0.024229,0.067222,0.154364,0.250476,195.842315,185.924753,175.426833,65.780286,65.433183,63.707924,-67.067491,-64.808744,-62.715957,0.768019,0.257946,0.741572,0.741572,0.741572,800,587,1.362862,0.193531,0.150668,0.177406,0.150058,0.193531,0,0,0,0.000002,0,0.0628,0.052933,0.059073,0.052795,0.0628,2326.167675,1652.601485,2058.273532,1643.993639,2326.167675,3122.120044,3419.704371,3254.641732,3441.11016,3122.120044,140.722163,100.356638,0.178805,0.421908,0.781076,0.081949,0.157709,-0.00019,0.000915,0.03477,0.502791,277.546315,184.233837,419.405628,244.739011,327.024668,125.988581,374.045812,186.322405,0.018128,1
0.290059,0.00695,0.018151,0.030182,0.032942,0.030751,0.031266,0.033203,0.03752,0.043593,0.052888,0.065407,0.082736,0.098986,0.112639,0.124839,0.121125,0.067435,0.014936,0.001322,0.000072,0.000006,0.010961,0.023513,0.029742,0.025543,0.027017,0.027696,0.030131,0.031399,0.039935,0.048489,0.061347,0.071104,0.096972,0.11337,0.131189,0.123872,0.084913,0.020816,0.001854,0.000137,0.01971,0.031811,0.034483,0.030066,0.032375,0.034578,0.039414,0.042746,0.055844,0.069545,0.087474,0.095258,0.115263,0.12812,0.116509,0.054037,0.011769,0.000937,0.000054,0.000006,0.031454,0.039676,0.040598,0.037038,0.04286,0.049684,0.059952,0.067133,0.088455,0.101069,0.110707,0.108727,0.115409,0.077796,0.025772,0.003356,0.000289,0.000023,0.000002,0,0.989053,251,2,0.157422,23,0,0.01671,0.277487,0.936508,0.08,0.019284,0.046349,0.131223,0.210274,146.990261,130.168058,110.911023,54.857556,52.361769,47.971463,-52.411809,-47.340146,-39.539268,0.576518,0.214934,0.835415,0.835415,0.835415,800,1022,0.782779,0.026907,0.024316,0.027994,0.023999,0.026907,0,0,0,0,0,0.006185,0.006023,0.006264,0.006012,0.006185,22.564718,21.399996,23.144063,21.31518,22.564718,14082.41666,14769.59383,13756.54741,14850.37475,14082.41666,126.491304,99.518182,0.082139,0.440037,0.580907,0.114943,0.131878,-0.00026,0.000973,0.02529,0.507555,509.422233,292.293506,403.814746,229.355865,521.643734,302.113919,383.980975,234.175647,0.026809,1
0.276516,0.018798,0,0,0.000068,0.000837,0.00677,0.023687,0.051151,0.089214,0.122845,0.140298,0.136563,0.119417,0.09798,0.07429,0.053262,0.042655,0.033968,0.006325,0.000671,0,0,0,0,0.000159,0.001548,0.008651,0.024468,0.044635,0.081341,0.113119,0.130349,0.121675,0.120722,0.102623,0.080607,0.056595,0.045198,0.040571,0.024567,0.003171,0,0,0.000119,0.001115,0.008369,0.027833,0.059476,0.091218,0.130556,0.143865,0.13769,0.109813,0.096302,0.070889,0.050421,0.042008,0.024766,0.005373,0.000187,0,0,0.00004,0.00079,0.006468,0.029782,0.071643,0.122226,0.145544,0.163,0.145361,0.113841,0.076325,0.057437,0.050909,0.011893,0.002881,0.001833,0.000028,0,0,0.963738,251,1,0.228553,21,0.489898,0.005457,0.259343,0.736842,0.5,0.117379,0.291579,0.281451,0.454729,152.810567,133.732583,113.768179,37.970265,35.041915,30.853336,23.293714,22.207806,20.23848,0.599257,0.148903,0.774418,0.774418,0.774418,800,315,2.539683,0.013732,0.010015,0.013257,0.010286,0.013732,0,0,0,0,0,0.002374,0.002141,0.002407,0.002148,0.002374,3.322837,2.704559,3.417067,2.72133,3.322837,3226.834539,3517.460398,3079.174688,3495.39141,3226.834539,128.011381,99.933193,0.082437,0.23669,0.411125,0.046097,0.046072,-0.000085,0.000436,0.013802,0.506645,160.48721,88.934698,399.358179,229.248933,169.558447,81.574518,379.038058,223.556329,0.010218,1
0.272161,0.029087,0.031186,0.060874,0.039119,0.034214,0.038364,0.04,0.041524,0.042009,0.040207,0.041589,0.041602,0.044075,0.044753,0.045661,0.048005,0.055261,0.069265,0.114919,0.098703,0.028672,0.034072,0.05439,0.034041,0.027439,0.032961,0.036518,0.038753,0.035711,0.038611,0.038279,0.039868,0.03789,0.043977,0.046389,0.051308,0.054932,0.068574,0.091562,0.136396,0.05833,0.030742,0.060359,0.043889,0.034638,0.040501,0.042205,0.042944,0.039793,0.041988,0.042507,0.042646,0.040708,0.045142,0.045108,0.047595,0.051138,0.070986,0.11937,0.090989,0.026751,0.052199,0.057954,0.034455,0.032026,0.039217,0.041812,0.043679,0.041064,0.044112,0.043455,0.044505,0.041121,0.044919,0.045613,0.049824,0.060799,0.112842,0.128879,0.029766,0.011758,0.992839,248,8,0.051504,7,113.663363,0.057148,0.177697,0.217391,0.54,0.09625,0.206087,0.275208,0.40467,151.230589,141.724644,137.119085,76.702617,75.358331,73.916507,-58.196279,-49.943682,-51.605408,0.601101,0.295837,1.761158,1.761158,1.761158,800,369,2.168022,0.016964,0.01285,0.014283,0.013184,0.016964,0,0,0,0,0,0.003153,0.002779,0.002914,0.002802,0.003153,5.863649,4.556013,5.007138,4.630764,5.863649,3559.578018,3921.543666,3856.288228,3940.310576,3559.578018,126.394295,104.06153,0.083205,1.389973,1.439801,0.232973,0.301772,-0.000694,0.002543,0.032473,0.502491,183.390161,105.900873,396.491005,227.03434,207.033877,95.917695,425.910262,227.794831,0.041297,1
0.091308,0.04759,0,0.000064,0.002414,0.018487,0.027823,0.01781,0.015522,0.014779,0.015501,0.018181,0.023814,0.032911,0.051669,0.087605,0.148154,0.251829,0.215323,0.057503,0.00061,0,0,0.000045,0.001639,0.012596,0.031968,0.018896,0.01588,0.014152,0.01575,0.017612,0.021927,0.026888,0.043385,0.072736,0.125985,0.204623,0.258,0.109509,0.008406,0.000002,0,0.000085,0.002924,0.018023,0.028147,0.017814,0.015705,0.013964,0.01591,0.018559,0.024647,0.031586,0.054662,0.091633,0.155383,0.239462,0.222335,0.0487,0.000459,0,0,0.000062,0.002399,0.016,0.029473,0.019012,0.016572,0.014719,0.017061,0.021268,0.028826,0.039328,0.067582,0.112032,0.186158,0.243005,0.163432,0.022788,0.000282,0.000002,0.919919,249,3,0.121409,15,63.851077,0.006122,0.053856,0.448276,0.032258,0.02883,0.073971,0.168936,0.261797,180.843505,176.40171,172.535119,44.611854,43.508237,42.311818,-52.536913,-51.392015,-49.282047,0.711596,0.172686,2.113947,2.113947,2.113947,500,937,0.533618,0.166383,0.131116,0.168099,0.131861,0.166383,0.000002,0.000002,0,0.000002,0.000002,0.022672,0.019203,0.022877,0.01922,0.022672,303.177146,217.490994,308.700426,217.885081,303.177146,2738.164551,3065.415268,2533.345659,3018.966122,2738.164551,137.161238,96.018595,0.116628,0.195086,0.508427,0.026444,0.077392,-0.00006,0.000371,0.056533,0.499514,457.417743,275.839146,261.569592,145.119875,603.52802,187.254384,183.234122,112.95302,0.006856,1
0.234262,0.026177,0.000886,0.019147,0.042419,0.049024,0.045538,0.042135,0.045653,0.048176,0.047508,0.047639,0.045188,0.046715,0.046386,0.054173,0.070906,0.1026,0.151241,0.09332,0.001346,0,0.000159,0.017702,0.043295,0.04713,0.046545,0.041702,0.043683,0.042529,0.04672,0.045779,0.043508,0.039716,0.042638,0.044953,0.055929,0.070414,0.124324,0.174076,0.029188,0.000011,0.001554,0.020591,0.041533,0.046244,0.046627,0.042151,0.04695,0.04562,0.049292,0.048564,0.04713,0.044367,0.048515,0.056838,0.075503,0.098108,0.157797,0.081905,0.000711,0,0.000022,0.00719,0.054244,0.053505,0.048734,0.049511,0.053456,0.049582,0.053007,0.051371,0.053166,0.05182,0.065008,0.079251,0.102584,0.11512,0.095126,0.017292,0.000011,0,0.885296,249,2,0.188984,26,0.4,0.011385,0.09722,0.717949,0.055556,0.063834,0.143875,0.221459,0.351213,149.956935,144.044663,135.841755,66.277255,62.764779,58.302396,-49.974646,-47.560718,-41.152157,0.589448,0.257849,0.857884,0.857884,0.857884,291,628,0.463376,0.018468,0.012235,0.015653,0.013356,0.018468,0,0,0,0,0,0.002479,0.002027,0.002259,0.002116,0.002479,3.626187,2.422662,3.010469,2.641317,3.626187,1689.731883,2001.464684,1776.573986,1941.99595,1689.731883,127.103613,97.990346,0.059557,0.345685,0.539379,0.055797,0.084061,-0.00013,0.000447,0.020597,0.501502,326.268708,174.820575,143.998098,80.685804,256.273271,174.879089,127.29271,82.208697,0.014638,1
0.248864,0.030202,0.00522,0.004553,0.014197,0.02661,0.036592,0.051668,0.050015,0.049558,0.049294,0.051238,0.051818,0.053833,0.055716,0.053764,0.066332,0.054831,0.04646,0.050981,0.044389,0.182933,0.004634,0.003402,0.010978,0.021136,0.031614,0.045746,0.049928,0.044404,0.047683,0.048598,0.049593,0.04759,0.053608,0.054834,0.051444,0.059764,0.049871,0.042616,0.046018,0.236538,0.00536,0.00496,0.015964,0.025402,0.039208,0.053145,0.051528,0.046729,0.051094,0.052242,0.053916,0.051309,0.056571,0.05554,0.068568,0.050428,0.048392,0.051952,0.038544,0.179148,0.005354,0.005127,0.016849,0.027259,0.043683,0.05652,0.054398,0.049647,0.055112,0.0567,0.058694,0.055928,0.062338,0.069121,0.066445,0.053241,0.050152,0.028377,0.039232,0.145824,0.980419,249,1,0.17169,18,0,0.011244,0.106954,0.268293,0.741935,0.041261,0.064516,0.219845,0.245767,169.345336,159.892024,153.18809,68.570603,67.526962,65.160009,-45.892149,-39.733494,-32.195539,0.664584,0.268748,1.161323,1.161323,1.161323,500,669,0.747384,0.046631,0.039667,0.050378,0.039583,0.046631,0.000002,0.000002,0,0.000002,0.000002,0.016279,0.014662,0.016883,0.014698,0.016279,156.315832,126.790375,168.128598,127.413591,156.315832,4380.692247,4556.260903,4234.511198,4607.127258,4380.692247,130.649557,96.720212,0.089303,0.790774,0.843007,0.171819,0.197325,-0.000332,0.001063,0.0297,0.510603,310.872344,203.787501,251.629318,148.570724,366.474612,172.389059,247.087055,134.398177,0.038152,1
0.239517,0.023097,0,0.000353,0.009521,0.043007,0.075804,0.093308,0.092788,0.085402,0.079111,0.071104,0.0633,0.055613,0.047618,0.038198,0.034412,0.027711,0.031611,0.048157,0.093584,0.009399,0.000008,0.000138,0.004671,0.028957,0.069712,0.096429,0.098864,0.085909,0.08388,0.074387,0.064481,0.049371,0.043819,0.035211,0.02795,0.024744,0.0253,0.034209,0.069619,0.082342,0,0.000479,0.011717,0.041883,0.076404,0.091964,0.091981,0.078125,0.07972,0.071648,0.063076,0.052488,0.049683,0.042581,0.040252,0.028612,0.033044,0.053072,0.086019,0.007252,0.000126,0.003157,0.028746,0.067735,0.105272,0.110678,0.101956,0.086859,0.083811,0.073324,0.055361,0.034261,0.024192,0.026043,0.025885,0.025422,0.048194,0.084391,0.013425,0.001161,0.95664,250,5,0.060747,18,1.469694,0.021143,0.182672,0.421053,0.82,0.145403,0.256842,0.361046,0.437122,135.380467,130.744115,115.407553,63.258354,60.097047,58.308977,49.977848,43.929244,49.947511,0.544165,0.245546,1.213624,1.213624,1.213624,800,308,2.597403,0.027749,0.018445,0.023299,0.018546,0.027749,0,0,0,0,0,0.0037,0.002971,0.003343,0.00295,0.0037,8.073493,5.204846,6.593574,5.133584,8.073493,2931.06476,3172.24617,2808.325099,3169.266978,2931.06476,126.559184,98.486875,0.074903,0.384832,0.607352,0.058554,0.085598,-0.000136,0.000533,0.014916,0.503686,146.480115,91.276159,394.643437,230.875535,172.008491,79.36124,424.873848,208.581699,0.016729,1
0.168609,0.053716,0.001074,0.005869,0.023738,0.033501,0.047362,0.05642,0.060632,0.056769,0.051036,0.051709,0.057786,0.059209,0.055148,0.048074,0.043241,0.03894,0.041172,0.112693,0.1538,0.001827,0.000932,0.005214,0.019131,0.023022,0.035202,0.049958,0.061745,0.059546,0.058625,0.054694,0.058832,0.055712,0.058212,0.051817,0.043838,0.037563,0.036622,0.061106,0.190927,0.0373,0.001168,0.005555,0.026365,0.034959,0.052484,0.05894,0.060413,0.051179,0.050475,0.052018,0.058661,0.054952,0.056321,0.048126,0.04378,0.03612,0.042991,0.120924,0.143164,0.001406,0.001521,0.012968,0.025334,0.027761,0.040852,0.052625,0.060323,0.055086,0.05583,0.056893,0.064488,0.059627,0.059804,0.051522,0.047415,0.042484,0.103724,0.177762,0.003571,0.000409,0.965311,249,7,0.068403,11,112.676528,0.014494,0.085852,0.93,0.86,0.03558,0.1124,0.16129,0.31589,156.510239,149.703982,146.71662,65.119282,65.486617,60.875231,-35.905141,-36.179655,-39.812051,0.614963,0.254739,4.447071,4.447071,4.447071,800,1609,0.497203,0.132028,0.106346,0.143671,0.107614,0.132028,0,0,0,0,0,0.023169,0.020105,0.024222,0.020144,0.023169,316.6263,238.424466,346.055416,239.338433,316.6263,11056.38478,12198.77939,10294.10187,12100.20157,11056.38478,128.163815,96.688242,0.071566,0.20454,0.546615,0.046018,0.111256,-0.000102,0.000553,0.005348,0.50472,829.027966,464.836309,386.05876,231.777231,782.077181,421.798929,502.327,182.764123,0.008586,1
0.262577,0.046362,0.000185,0.001809,0.008895,0.020938,0.033685,0.045676,0.054565,0.063052,0.066762,0.070988,0.068756,0.069836,0.072037,0.071083,0.069417,0.06196,0.059883,0.082117,0.071198,0.007157,0.00004,0.000633,0.004772,0.013037,0.02579,0.038321,0.048491,0.053296,0.064219,0.067978,0.069485,0.064049,0.070716,0.071444,0.069355,0.064265,0.064543,0.062843,0.103392,0.04333,0.000225,0.002127,0.010278,0.021133,0.035543,0.047469,0.058167,0.059938,0.069414,0.07092,0.071414,0.067006,0.07334,0.070642,0.070963,0.059194,0.06063,0.082269,0.063448,0.005883,0.000657,0.004932,0.016333,0.027352,0.04291,0.053809,0.063293,0.063188,0.072784,0.072395,0.07337,0.068602,0.073346,0.072546,0.067833,0.055596,0.077105,0.084272,0.008123,0.001552,0.986636,249,1,0.311327,18,1.469694,0.012652,0.133876,0.2,0.1,0.048678,0.0976,0.217533,0.296892,159.686238,148.785216,140.807457,56.363839,55.603901,54.598907,-31.615875,-28.26359,-27.810822,0.626221,0.221035,0.618542,0.618542,0.618542,800,405,1.975309,0.026226,0.018946,0.022978,0.019158,0.026226,0,0.000002,0.000002,0.000002,0,0.005364,0.004493,0.005013,0.004503,0.005364,16.970267,11.909349,14.821655,11.96068,16.970267,4396.361711,4695.59356,4431.16609,4674.164078,4396.361711,127.949349,101.081207,0.086546,0.447002,0.603178,0.107785,0.125627,-0.000208,0.001058,0.028085,0.506275,201.77126,115.902906,401.65394,230.568232,241.43579,97.812811,374.872372,227.715763,0.027302,1
0.235406,0.021252,0.000207,0.008137,0.045553,0.060311,0.059244,0.056218,0.054729,0.050649,0.047763,0.046939,0.044849,0.044025,0.039849,0.036979,0.033913,0.032635,0.031115,0.068587,0.146863,0.091437,0.000139,0.006831,0.04166,0.054041,0.062528,0.059586,0.057619,0.049037,0.049419,0.04633,0.043065,0.038865,0.038631,0.035314,0.03289,0.030251,0.032627,0.06301,0.123535,0.134622,0.000211,0.007508,0.047317,0.057249,0.060653,0.056839,0.055474,0.047464,0.048869,0.047592,0.046274,0.04166,0.041294,0.038244,0.034865,0.03035,0.031947,0.0708,0.155283,0.080107,0.001202,0.023021,0.056354,0.057265,0.057432,0.05496,0.05297,0.045836,0.048527,0.04955,0.048209,0.042201,0.041791,0.036923,0.033057,0.027659,0.031915,0.092257,0.168029,0.03084,0.977795,247,3,0.131399,23,2.4,0.011663,0.09055,0.473684,0.48,0.162268,0.287368,0.349279,0.452773,151.374148,148.868432,143.750971,74.65828,73.519512,73.662415,-32.504628,-32.247017,-31.376949,0.599835,0.29039,2.153825,2.153825,2.153825,800,314,2.547771,0.034732,0.018903,0.022033,0.01893,0.034732,0,0,0,0,0,0.004599,0.003214,0.003517,0.003231,0.004599,12.474548,6.093508,7.296997,6.155499,12.474548,2623.919846,2934.523088,2724.980599,2946.48183,2623.919846,128.275255,99.890446,0.075816,0.725614,0.855956,0.127823,0.181764,-0.000292,0.00116,0.022149,0.503375,154.363652,93.223944,393.724497,235.967883,155.801997,83.657327,409.109817,222.80107,0.02871,1
