@relation feature0720

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value string
@attribute max-hue numeric
@attribute max-hue-std string
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute class {vividly,mighty,elegant,tshing-iu,bleak,unclassified}

@data
0.166542,0.025295,0,0.000082,0.001568,0.02277,0.028965,0.029181,0.036888,0.041637,0.042949,0.050106,0.043642,0.059389,0.094232,0.123271,0.112749,0.086538,0.057275,0.047845,0.103373,0.01754,0.000016,0.000147,0.004615,0.023927,0.027589,0.026383,0.036024,0.037963,0.044908,0.052122,0.050782,0.071108,0.124269,0.116888,0.091527,0.066367,0.055149,0.046925,0.087642,0.03565,0,0.000094,0.001397,0.021348,0.029796,0.031153,0.037906,0.038599,0.041483,0.04976,0.043976,0.05099,0.086395,0.125699,0.119442,0.086591,0.061438,0.050081,0.108395,0.015458,0,0.000049,0.00246,0.022354,0.029727,0.037552,0.04901,0.043971,0.044363,0.047466,0.046925,0.056012,0.088126,0.127662,0.116566,0.082077,0.058974,0.056415,0.089308,0.000982,0.881804,251,6,0.091267511,44,83.80357988,0.008406,0.071743,vividly
0.015254,0.01363,0.002112,0.002426,0.001534,0.001056,0.000943,0.00087,0.000938,0.001177,0.001457,0.001682,0.001903,0.002014,0.002285,0.003183,0.012667,0.264886,0.609915,0.087105,0.001671,0.000173,0.002237,0.00219,0.001379,0.000945,0.000874,0.000829,0.000798,0.000734,0.000869,0.000861,0.00099,0.001068,0.001269,0.001509,0.00232,0.004807,0.070146,0.547931,0.338995,0.019248,0.001953,0.002497,0.001668,0.001023,0.001097,0.0011,0.001294,0.001328,0.001535,0.001669,0.001778,0.001847,0.002319,0.003574,0.026754,0.365605,0.534938,0.046628,0.001228,0.000167,0.002901,0.002437,0.00158,0.001294,0.001665,0.001776,0.001663,0.001625,0.001934,0.002199,0.002685,0.005217,0.06134,0.50878,0.387504,0.014597,0.000696,0.000098,0.000008,0,0.914476,124,2,0.293932819,24,0,0.011157,0.225353,vividly
0.150174,0.019953,0.000156,0.001486,0.013913,0.096131,0.11295,0.081802,0.055211,0.046522,0.043753,0.042777,0.042258,0.044117,0.04307,0.040452,0.036459,0.035543,0.035214,0.051548,0.168969,0.007669,0.000069,0.000798,0.007408,0.06311,0.107018,0.089524,0.06279,0.046674,0.046048,0.044827,0.042774,0.038198,0.041151,0.037227,0.034004,0.030955,0.035537,0.038394,0.117815,0.115677,0.000172,0.001667,0.017045,0.094134,0.117234,0.081825,0.055963,0.043337,0.044517,0.043506,0.043626,0.041677,0.043894,0.040384,0.036772,0.033436,0.035321,0.06358,0.155739,0.00617,0.00064,0.004684,0.047652,0.122421,0.113228,0.071469,0.057013,0.047409,0.048879,0.047064,0.045012,0.039909,0.038069,0.033748,0.032,0.028542,0.052514,0.161546,0.007471,0.000732,0.986408,247,2,0.136527478,23,2,0.022191,0.16809,vividly
0.162112,0.037458,0.000029,0.002255,0.024101,0.032936,0.025323,0.028202,0.026917,0.027534,0.029588,0.032623,0.039165,0.048225,0.057549,0.075956,0.096716,0.099056,0.088574,0.118218,0.14349,0.003543,0.000023,0.001129,0.014768,0.025795,0.022126,0.020386,0.020435,0.019514,0.021777,0.023648,0.025805,0.026067,0.030391,0.035465,0.043825,0.061652,0.102788,0.148903,0.253058,0.102446,0.00004,0.002799,0.027452,0.033372,0.030927,0.028027,0.02812,0.027625,0.03272,0.038012,0.046451,0.049019,0.064169,0.086428,0.0953,0.084758,0.07942,0.126417,0.116659,0.002284,0.000724,0.011602,0.041875,0.036157,0.033422,0.034383,0.036755,0.041073,0.05158,0.056148,0.069351,0.073454,0.076946,0.074745,0.060846,0.051746,0.09423,0.147573,0.007048,0.000344,0.983691,249,1,0.215002409,16,0.979795897,0.052254,0.246084,vividly
0.15022,0.016362,0.037234,0.003905,0.004564,0.004546,0.003798,0.004611,0.004255,0.004843,0.006261,0.005211,0.00546,0.007098,0.011407,0.014677,0.018522,0.01965,0.023252,0.032932,0.049151,0.738623,0.041145,0.005466,0.005668,0.005187,0.005039,0.004926,0.004973,0.00489,0.006237,0.005953,0.005929,0.006552,0.009626,0.013318,0.016866,0.0173,0.021181,0.029602,0.04505,0.745092,0.037122,0.004398,0.005697,0.004451,0.003911,0.004101,0.00384,0.00384,0.003964,0.004196,0.005881,0.006243,0.010866,0.013953,0.01765,0.018261,0.023953,0.034059,0.050647,0.742967,0.039917,0.00457,0.005472,0.004564,0.004297,0.004208,0.004807,0.00476,0.005395,0.005329,0.006071,0.009258,0.013828,0.017288,0.018439,0.019822,0.02927,0.041359,0.06032,0.701027,0.904018,253,5,0.09018668,128,1.469693846,0.026184,0.066915,vividly
0.127292,0.02067,0.126811,0.043782,0.023029,0.01363,0.017385,0.029425,0.037042,0.042111,0.04212,0.03167,0.027065,0.029443,0.027372,0.035425,0.071314,0.10898,0.1698,0.118156,0.005439,0,0.117795,0.043056,0.026392,0.013145,0.012503,0.017096,0.026316,0.033452,0.04261,0.041203,0.031724,0.028209,0.032111,0.029024,0.038668,0.067354,0.123898,0.197318,0.07812,0.000004,0.12902,0.043969,0.022731,0.016851,0.023341,0.025755,0.035617,0.038753,0.041951,0.031301,0.027666,0.027532,0.027804,0.037261,0.074169,0.104855,0.166468,0.119274,0.005684,0,0.136116,0.044392,0.021194,0.022178,0.033759,0.04196,0.045684,0.039323,0.031933,0.030673,0.034094,0.039047,0.085572,0.152388,0.149786,0.081234,0.010664,0.000004,0,0,0.788352,248,2,0.118449597,28,3.487119155,0.031056,0.198011,vividly
0.172131,0.050591,0.002274,0.002981,0.00982,0.02013,0.028034,0.034261,0.042248,0.053447,0.067539,0.089468,0.109003,0.119827,0.099967,0.099939,0.104333,0.037561,0.006453,0.005205,0.005382,0.062129,0.001529,0.003036,0.008633,0.015532,0.021643,0.026169,0.030419,0.031677,0.040829,0.048479,0.055914,0.06405,0.077949,0.090158,0.092664,0.070392,0.072832,0.09867,0.076541,0.072882,0.002396,0.003301,0.010995,0.019976,0.029939,0.037225,0.046757,0.053143,0.073969,0.102169,0.124678,0.109737,0.101005,0.10728,0.081895,0.018049,0.005602,0.005012,0.004863,0.062008,0.003356,0.005912,0.01917,0.03484,0.06187,0.099321,0.198835,0.217845,0.178987,0.054816,0.024552,0.014749,0.008666,0.00441,0.003229,0.003008,0.003477,0.002672,0.000911,0.059375,0.870906,252,2,0.160827671,23,1.166190379,0.035642,0.401162,vividly
0.145411,0.035071,0.000004,0.000022,0.000113,0.000329,0.000801,0.001788,0.003563,0.008433,0.020186,0.044645,0.073636,0.096805,0.113688,0.17397,0.211446,0.138195,0.07355,0.024403,0.011835,0.002589,0.000039,0.000069,0.000195,0.000649,0.001584,0.003273,0.00581,0.0121,0.025177,0.037173,0.060013,0.078407,0.100143,0.124784,0.14919,0.155338,0.121528,0.088286,0.029814,0.006429,0.000004,0.00003,0.000143,0.000333,0.000831,0.001762,0.003398,0.007056,0.015848,0.036095,0.070424,0.081887,0.10481,0.158273,0.227069,0.157896,0.08958,0.027935,0.013398,0.003225,0,0.000013,0.000199,0.000519,0.001823,0.009325,0.046506,0.109502,0.173455,0.291719,0.212688,0.077593,0.022805,0.014048,0.014554,0.011398,0.008494,0.004255,0.00103,0.000074,0.839654,253,5,0.127066786,37,1.6,0.01125,0.32108,vividly
0.082459,0.04466,0,0,0,0,0.000042,0.000168,0.000502,0.001709,0.004389,0.007816,0.014713,0.027928,0.044279,0.056548,0.057237,0.064054,0.066445,0.092169,0.200317,0.361685,0,0,0,0,0,0.000129,0.00034,0.000861,0.002537,0.005437,0.010956,0.021112,0.039644,0.04266,0.04612,0.051619,0.056713,0.064892,0.106581,0.550399,0,0,0,0,0.000048,0.000178,0.000715,0.00212,0.004521,0.008198,0.015681,0.026138,0.043359,0.060859,0.060005,0.062607,0.071294,0.094755,0.305846,0.243676,0,0,0,0.000006,0.000146,0.000738,0.002282,0.004664,0.010253,0.020125,0.039446,0.055059,0.068122,0.051409,0.05101,0.063982,0.082974,0.174457,0.372812,0.002515,0.808759,243,4,0.051244787,21,2.8,0.019816,0.112225,vividly
0.063083,0.028006,0,0.000039,0.002331,0.008847,0.011466,0.012928,0.017085,0.019394,0.023364,0.028327,0.029133,0.023564,0.021129,0.020002,0.015867,0.012599,0.014386,0.016843,0.020176,0.702519,0,0.000011,0.000752,0.006547,0.014797,0.017246,0.020869,0.022068,0.021571,0.024425,0.025285,0.019588,0.01924,0.017529,0.015728,0.011837,0.013102,0.016948,0.021222,0.711235,0,0.000065,0.003246,0.008037,0.011355,0.013686,0.017996,0.016656,0.022514,0.027529,0.030754,0.021728,0.021113,0.020771,0.017179,0.012329,0.015118,0.017089,0.020333,0.702501,0,0.000089,0.003488,0.010366,0.015037,0.016516,0.021889,0.023691,0.026998,0.023647,0.02395,0.020678,0.020935,0.018508,0.017281,0.015954,0.018366,0.016669,0.185144,0.520795,0.797041,239,6,0.0813209,151,63.26325948,0.017946,0.078466,vividly
0.048584,0.032058,0,0.000668,0.002115,0.002286,0.002994,0.004227,0.007093,0.013157,0.022974,0.035328,0.050974,0.253252,0.603133,0.001797,0,0,0,0,0,0,0.000008,0.000342,0.001511,0.001602,0.001757,0.002262,0.00299,0.003535,0.005932,0.009602,0.014799,0.021849,0.036099,0.06829,0.467272,0.360465,0.001682,0,0,0,0.000016,0.000839,0.002282,0.002346,0.003455,0.005205,0.009769,0.016231,0.028477,0.038656,0.062672,0.551865,0.277944,0.000243,0,0,0,0,0,0,0.000072,0.00103,0.003312,0.005074,0.017169,0.059058,0.211105,0.652652,0.050123,0.00037,0.000036,0,0,0,0,0,0,0,0,0,0.671702,180,2,0.294453992,25,0.632455532,0.007486,0.503194,vividly
0.113057,0.027266,0.000085,0.001683,0.02118,0.037706,0.051688,0.048971,0.035261,0.026193,0.021273,0.016884,0.015977,0.017272,0.020894,0.026654,0.03255,0.048125,0.070589,0.082678,0.305069,0.119268,0.000027,0.000601,0.015726,0.026163,0.045914,0.048111,0.040042,0.026137,0.022368,0.017284,0.014971,0.013859,0.016243,0.017938,0.020058,0.023057,0.03936,0.059333,0.122404,0.430404,0.000104,0.001868,0.022981,0.037527,0.05423,0.048644,0.034964,0.024225,0.021676,0.017315,0.016948,0.017363,0.022283,0.027893,0.033739,0.047107,0.070799,0.086446,0.331216,0.082674,0.000742,0.011199,0.037196,0.056519,0.058229,0.044135,0.037673,0.033044,0.03308,0.03166,0.030795,0.025544,0.027977,0.031877,0.042086,0.047701,0.065853,0.25895,0.123638,0.002105,0.984325,245,2,0.132306044,29,3.136877428,0.028136,0.186884,vividly
0.104505,0.014809,0,0,0.000637,0.009487,0.026733,0.037956,0.036629,0.034457,0.035295,0.050196,0.079992,0.142798,0.232329,0.172617,0.070088,0.033002,0.016962,0.009968,0.01085,0.000004,0.000004,0.000008,0.000842,0.016938,0.044104,0.043559,0.034228,0.036505,0.095503,0.169996,0.188705,0.136838,0.093058,0.054381,0.036601,0.01893,0.01079,0.006445,0.012561,0.000004,0,0,0.000705,0.007182,0.020573,0.036437,0.035174,0.032497,0.033824,0.039659,0.055972,0.077134,0.131134,0.228549,0.174008,0.072269,0.027876,0.014537,0.012445,0.000024,0,0.000012,0.006429,0.023251,0.042814,0.098954,0.220445,0.133796,0.126409,0.090513,0.071154,0.058417,0.052505,0.031976,0.015226,0.008128,0.009291,0.010381,0.000208,0.000092,0.539291,247,4,0.071182192,64,1.788854382,0.061216,0.311937,vividly
0.212455,0.043819,0.016507,0.027885,0.022391,0.02356,0.02706,0.032672,0.038252,0.044148,0.048418,0.050639,0.051752,0.050675,0.045114,0.041713,0.04489,0.057707,0.094495,0.229242,0.052545,0.000335,0.010746,0.023627,0.021227,0.018386,0.021365,0.023125,0.027644,0.028978,0.03663,0.041823,0.045927,0.046073,0.051938,0.050651,0.046413,0.045178,0.065213,0.137601,0.250316,0.007139,0.01779,0.028848,0.023575,0.024029,0.029597,0.035454,0.040592,0.042806,0.04912,0.051235,0.051677,0.046018,0.044246,0.041456,0.044893,0.053461,0.095166,0.212869,0.066689,0.000478,0.023445,0.033307,0.034029,0.039909,0.054424,0.061807,0.064578,0.057865,0.05676,0.050217,0.045552,0.040983,0.044972,0.058173,0.107731,0.184424,0.040888,0.000931,0.000004,0,0.97135,247,2,0.083644744,28,0.8,0.031527,0.279419,vividly
0.122298,0.042225,0.017958,0.06096,0.082995,0.052992,0.038586,0.04039,0.053444,0.045937,0.028173,0.027154,0.032077,0.039687,0.047807,0.045812,0.058902,0.082273,0.10856,0.113216,0.022772,0.000302,0.011055,0.039983,0.075946,0.05418,0.037113,0.027383,0.023575,0.020344,0.020681,0.020106,0.019791,0.020263,0.027737,0.037739,0.049242,0.066177,0.112118,0.141083,0.187162,0.008322,0.020232,0.068363,0.091762,0.064873,0.062994,0.043635,0.031122,0.025527,0.026786,0.027032,0.031271,0.035991,0.045477,0.044601,0.061066,0.079579,0.111191,0.10576,0.022359,0.000379,0.029158,0.090766,0.104757,0.109822,0.077238,0.053774,0.048535,0.037954,0.036409,0.038667,0.05005,0.056479,0.058588,0.05695,0.067066,0.04972,0.026254,0.007441,0.000355,0.000017,0.971027,248,2,0.102824215,29,5.388877434,0.04756,0.387301,vividly
0.138151,0.043691,0.000088,0.002852,0.018453,0.03767,0.045963,0.046206,0.038848,0.033545,0.031098,0.03002,0.026972,0.026783,0.029683,0.033794,0.041778,0.063276,0.080537,0.092317,0.161348,0.158768,0.000027,0.001584,0.012527,0.026732,0.03929,0.043033,0.039384,0.031462,0.029858,0.028044,0.027256,0.022384,0.024028,0.027974,0.032048,0.03633,0.052479,0.072635,0.151438,0.30149,0.000125,0.003115,0.020685,0.037636,0.050068,0.047038,0.039098,0.030837,0.031611,0.030686,0.027555,0.025928,0.03097,0.036089,0.046814,0.06452,0.080061,0.088868,0.176504,0.131791,0.000878,0.009121,0.035212,0.048607,0.053953,0.045089,0.03698,0.031548,0.033212,0.031805,0.03448,0.036733,0.049213,0.057949,0.06057,0.061723,0.061163,0.057337,0.23867,0.015757,0.980344,245,2,0.196947185,21,0.4,0.03788,0.162942,vividly
0.08895,0.013845,0.00478,0.005861,0.007402,0.009023,0.012205,0.017398,0.029232,0.045494,0.065699,0.102263,0.142842,0.272587,0.193946,0.078479,0.012166,0.000625,0,0,0,0,0.003734,0.004568,0.005625,0.005722,0.007154,0.008722,0.010239,0.012846,0.021375,0.031842,0.042259,0.06227,0.118517,0.202131,0.268077,0.147954,0.044351,0.002606,0.000008,0,0.00495,0.006378,0.007961,0.009942,0.014456,0.022761,0.037112,0.048575,0.077849,0.108718,0.170197,0.266923,0.159869,0.056919,0.007127,0.000263,0,0,0,0,0.005988,0.008691,0.014212,0.036826,0.135992,0.230444,0.284788,0.18468,0.080656,0.016664,0.001042,0.000015,0,0,0,0,0,0,0,0,0.831263,243,2,0.285368282,26,0,0.011662,0.529044,vividly
0.15739,0.036436,0,0,0.000004,0.006003,0.015916,0.02078,0.038869,0.056842,0.065755,0.074218,0.056174,0.038345,0.03001,0.029534,0.031126,0.030583,0.027791,0.02275,0.02524,0.430061,0,0,0.000045,0.00583,0.010648,0.009924,0.01015,0.010381,0.014656,0.019391,0.027232,0.03236,0.040469,0.042314,0.042069,0.039967,0.053785,0.069826,0.076388,0.494563,0,0,0.000004,0.006354,0.023267,0.052023,0.077459,0.075712,0.062015,0.042541,0.03044,0.023874,0.025568,0.027398,0.028145,0.027013,0.025425,0.020138,0.027391,0.425231,0,0,0.000004,0.003845,0.052197,0.119744,0.096983,0.052804,0.042869,0.036654,0.030168,0.023448,0.021984,0.021331,0.018123,0.01446,0.013935,0.014384,0.075094,0.361974,0.85705,245,5,0.122523204,6,0.8,0.077136,0.241078,vividly
0.047,0.006401,0,0.000063,0.000403,0.001556,0.003924,0.010861,0.016389,0.013056,0.009951,0.012694,0.026535,0.065847,0.460028,0.28859,0.006542,0.010694,0.032396,0.040472,0,0,0,0.000014,0.000069,0.000257,0.001187,0.005535,0.007194,0.007375,0.009889,0.009333,0.008535,0.006903,0.00834,0.010986,0.028861,0.183049,0.575028,0.111215,0.025806,0.000424,0.000049,0.000542,0.001736,0.002389,0.003208,0.010736,0.018326,0.012563,0.014146,0.021361,0.035194,0.140507,0.524625,0.127451,0.004604,0.009736,0.032993,0.039826,0.000007,0,0.001243,0.002569,0.00741,0.015833,0.038389,0.192069,0.584181,0.057688,0.010271,0.00359,0.002229,0.002819,0.005292,0.014785,0.02466,0.030792,0.006181,0,0,0,0.478917,218,2,0.391667902,26,0.489897949,0.015785,0.566683,vividly
0.167733,0.038262,0.000088,0.001645,0.01883,0.057591,0.07417,0.066397,0.059493,0.051146,0.039912,0.039636,0.043597,0.044723,0.039394,0.026925,0.0191,0.015575,0.02746,0.134204,0.221926,0.018187,0.000066,0.001218,0.015246,0.041832,0.062701,0.058026,0.049824,0.042452,0.041029,0.035943,0.034337,0.033056,0.038048,0.038923,0.037059,0.030277,0.025639,0.038649,0.209082,0.166592,0.000097,0.001715,0.020195,0.056611,0.079572,0.07195,0.064575,0.046196,0.040508,0.042745,0.046722,0.041536,0.03441,0.022962,0.017818,0.013568,0.030681,0.147964,0.209025,0.011151,0.000599,0.006949,0.040307,0.072636,0.090551,0.081982,0.062177,0.046851,0.053911,0.048085,0.035699,0.022497,0.019792,0.028581,0.013899,0.013125,0.07005,0.242532,0.047613,0.002164,0.984004,247,1,0.205927946,18,0,0.034529,0.189925,vividly
0.095707,0.041118,0.000104,0.000447,0.001136,0.002149,0.003042,0.003846,0.005454,0.008859,0.015285,0.021926,0.028119,0.029166,0.032179,0.037787,0.063846,0.086943,0.068581,0.269216,0.321687,0.000228,0.000194,0.000893,0.002372,0.002993,0.004065,0.006486,0.009926,0.012417,0.016541,0.020685,0.022233,0.018437,0.022372,0.021047,0.025226,0.034784,0.052467,0.07197,0.294372,0.360521,0.000064,0.000357,0.000948,0.001598,0.002705,0.003454,0.004799,0.006913,0.012596,0.020248,0.028809,0.030685,0.034496,0.044263,0.073231,0.076834,0.069007,0.299866,0.288923,0.000203,0.000422,0.001246,0.002784,0.005122,0.011861,0.025648,0.030069,0.035285,0.049806,0.051166,0.033127,0.030298,0.027901,0.035479,0.1306,0.413449,0.115459,0.000263,0.000015,0,0.852566,244,4,0.22237928,29,0.489897949,0.047895,0.227985,vividly
0.090225,0.051607,0.001357,0.007534,0.022253,0.02363,0.033449,0.038174,0.038894,0.037331,0.033126,0.031186,0.024792,0.015851,0.011868,0.010317,0.009502,0.008317,0.007197,0.02772,0.408832,0.208669,0.001017,0.006118,0.021845,0.022734,0.036559,0.039873,0.039882,0.030188,0.025717,0.019677,0.013506,0.00961,0.009177,0.009141,0.010342,0.014205,0.021225,0.018498,0.16955,0.481135,0.001365,0.0077,0.022899,0.022852,0.034295,0.038842,0.040238,0.039076,0.038495,0.030916,0.022109,0.014053,0.011461,0.009717,0.008548,0.00623,0.006685,0.035363,0.42902,0.180135,0.00288,0.014286,0.025539,0.027571,0.04218,0.049998,0.04766,0.038239,0.031193,0.021036,0.014919,0.010071,0.009028,0.007899,0.007093,0.006059,0.016613,0.344396,0.278624,0.004714,0.972981,241,10,0.033722526,251,117.4563749,0.040093,0.12913,vividly
0.113039,0.021756,0.000118,0.000911,0.006325,0.012818,0.01465,0.020989,0.035739,0.056918,0.087804,0.133311,0.159296,0.2139,0.053214,0.019432,0.025279,0.032414,0.038657,0.035779,0.029736,0.022711,0.000082,0.000411,0.0024,0.00755,0.009314,0.009071,0.010843,0.014279,0.024521,0.036371,0.048586,0.064175,0.100311,0.16165,0.209446,0.107829,0.048311,0.061179,0.0498,0.033871,0.000136,0.001189,0.008107,0.013611,0.018129,0.028436,0.047004,0.066836,0.113332,0.14005,0.177557,0.164468,0.020993,0.02035,0.0251,0.029939,0.037321,0.034111,0.029207,0.024125,0.000321,0.002568,0.017396,0.054961,0.240529,0.347893,0.119275,0.009968,0.010725,0.01265,0.015046,0.016596,0.020864,0.024029,0.026607,0.024839,0.023543,0.018164,0.010525,0.0035,0.832386,245,2,0.144084261,24,1.356465997,0.04463,0.507378,vividly
0.107865,0.032167,0.001284,0.006083,0.025662,0.03528,0.043997,0.051299,0.053405,0.051392,0.045161,0.035844,0.027123,0.020371,0.016459,0.014867,0.01265,0.014402,0.021977,0.061046,0.429346,0.032353,0.000763,0.004352,0.021772,0.029683,0.045743,0.054499,0.047385,0.041965,0.044344,0.038681,0.02942,0.019086,0.014557,0.010496,0.009975,0.011653,0.018412,0.03631,0.234853,0.286051,0.001349,0.006224,0.027407,0.034058,0.045387,0.052123,0.055663,0.048452,0.046287,0.037456,0.029062,0.021072,0.016625,0.011498,0.011143,0.01305,0.02303,0.072516,0.425262,0.022337,0.002787,0.014021,0.03284,0.035556,0.044697,0.064912,0.058434,0.045227,0.040538,0.033593,0.024416,0.018005,0.014427,0.01167,0.013304,0.017769,0.043306,0.363233,0.11928,0.001986,0.971725,245,3,0.061067695,23,12.44186481,0.019667,0.1164,vividly
0.086558,0.015329,0.057717,0.025072,0.021529,0.013978,0.020074,0.009172,0.009072,0.01393,0.010275,0.007834,0.007874,0.00756,0.0078,0.008706,0.014218,0.011743,0.015516,0.563037,0.169163,0.00573,0.040205,0.039538,0.011603,0.006793,0.007037,0.007813,0.01207,0.012257,0.009843,0.008222,0.008636,0.009725,0.010431,0.010824,0.010571,0.00939,0.010902,0.015608,0.448885,0.309647,0.070087,0.033547,0.025821,0.007922,0.007268,0.007264,0.006898,0.006854,0.008113,0.009969,0.012458,0.008257,0.008253,0.00871,0.014022,0.011368,0.016928,0.591895,0.138924,0.005442,0.077429,0.037704,0.028706,0.019447,0.017373,0.014135,0.009172,0.007303,0.007438,0.007464,0.007538,0.00739,0.009011,0.01481,0.3739,0.33478,0.025211,0.001181,0.000009,0,0.937987,231,3,0.321648071,30,0.489897949,0.036265,0.32095,vividly
0.076159,0.019339,0.000014,0.000211,0.001748,0.001543,0.002528,0.006098,0.010937,0.012787,0.016575,0.020512,0.021492,0.024315,0.039159,0.03265,0.031825,0.081634,0.096787,0.479283,0.119793,0.00011,0.00001,0.000447,0.003927,0.00465,0.005002,0.005888,0.007841,0.010618,0.030301,0.037591,0.021856,0.016242,0.016234,0.02036,0.029923,0.061065,0.076972,0.266963,0.381902,0.002207,0.000012,0.00023,0.001764,0.001474,0.002463,0.004654,0.009703,0.013293,0.017492,0.020673,0.020874,0.020264,0.02412,0.042122,0.043372,0.076305,0.100785,0.480065,0.120209,0.000126,0.000006,0.000163,0.00174,0.001742,0.002805,0.004884,0.008045,0.011915,0.022398,0.028339,0.027567,0.031136,0.046063,0.038321,0.088557,0.11788,0.509919,0.058222,0.000299,0,0.935165,237,4,0.096253923,113,51.12963915,0.006762,0.101567,vividly
0.151922,0.005257,0,0,0.000599,0.060265,0.122802,0.076,0.085424,0.083105,0.076957,0.091206,0.082288,0.059751,0.051315,0.041891,0.023323,0.013401,0.00944,0.006957,0.038903,0.076374,0.003292,0.017852,0.054467,0.073829,0.091004,0.083416,0.063533,0.057276,0.055494,0.044568,0.044288,0.038724,0.033409,0.028,0.025549,0.023665,0.036685,0.07144,0.04621,0.1073,0,0.000008,0.001128,0.053315,0.149284,0.086942,0.080833,0.067074,0.063556,0.062304,0.088428,0.071673,0.056949,0.041634,0.028903,0.012716,0.010506,0.007891,0.037416,0.07944,0.004381,0.004132,0.033043,0.05179,0.100802,0.167634,0.219066,0.147167,0.068802,0.030125,0.019494,0.011595,0.008794,0.007012,0.005471,0.00484,0.005222,0.107019,0.002817,0.000794,0.781992,249,12,0.032074834,149,58.60511923,0.042783,0.369406,vividly
0.094428,0.046791,0.01352,0.025693,0.044441,0.027608,0.024225,0.021824,0.022336,0.026011,0.03469,0.049299,0.077345,0.25846,0.373791,0.000757,0,0,0,0,0,0,0.011368,0.016872,0.041812,0.025598,0.020813,0.018649,0.017358,0.015168,0.017289,0.019385,0.022659,0.03,0.06355,0.145189,0.41691,0.117341,0.000039,0,0,0,0.013873,0.02889,0.044669,0.026566,0.02562,0.025555,0.02543,0.029376,0.037341,0.050138,0.093335,0.333567,0.265572,0.000069,0,0,0,0,0,0,0.015241,0.040581,0.046411,0.039096,0.059049,0.069135,0.253546,0.456816,0.020099,0.000026,0,0,0,0,0,0,0,0,0,0,0.773249,228,2,0.337329481,26,0.489897949,0.03266,0.465456,vividly
0.098632,0.048606,0,0,0,0,0.000005,0.000019,0.000033,0.000118,0.000938,0.011203,0.03792,0.051827,0.05382,0.041627,0.04386,0.050692,0.053019,0.038495,0.33089,0.285536,0,0,0,0,0.000005,0.000009,0.000061,0.000165,0.000989,0.006699,0.028691,0.04477,0.051992,0.039639,0.039163,0.045359,0.055619,0.048661,0.044496,0.593681,0,0,0,0,0.000005,0.000019,0.000033,0.000094,0.000787,0.011151,0.038669,0.041528,0.056081,0.047149,0.045015,0.045481,0.055285,0.041495,0.478579,0.138629,0,0,0,0.000014,0.00008,0.000146,0.001032,0.006063,0.037086,0.071208,0.048383,0.040346,0.054842,0.05366,0.040299,0.025181,0.026043,0.48385,0.107988,0.003778,0.665671,237,4,0.103955596,39,0.489897949,0.019817,0.129896,vividly
